c7,c10,c144,c151,c30,c31,c35,c106,c108,c117,c62,c65,c41,c49,c56,c128,c51,c101,c109,c156,c1
5.0,9.0,7.0,1.0,0.0,0.05718014352965599,883.0,1.0,18.0,0.0,0.0,1.3750382091797555,5.0,0.0,3.2195819245186175,267.0,11.0,13.0,1.0,3.0,0
6.0,19.0,25.0,2.0,5.0,1.0942140168284746,1224.0,1.0,6.0,0.0,0.0,1.3750382091797555,9.0,8.0,0.3018358054236204,111.0,11.0,2.0,1.0,3.0,0
7.0,9.0,10.0,1.0,5.0,0.5088260879858257,1559.0,1.0,5.0,0.0,0.0,1.3750382091797555,1.0,8.0,0.04366557985128375,216.0,3.0,13.0,1.0,3.0,0
7.0,11.0,20.0,1.0,5.0,0.2691296362896972,1104.0,1.0,6.0,0.0,0.04072704535892328,1.3750382091797555,1.0,8.0,0.12717348601848538,38.0,15.0,13.0,1.0,3.0,0
7.0,13.0,10.0,1.0,5.0,0.2581690083151904,1755.0,1.0,6.0,6.0,0.04072704535892328,1.3750382091797555,1.0,8.0,0.23442580887901182,93.0,15.0,13.0,1.0,3.0,0
7.0,15.0,20.0,1.0,0.0,0.5907145539134323,1176.0,1.0,7.0,0.0,0.12218113607676984,1.3750382091797555,1.0,8.0,0.1509179027118102,122.0,9.0,13.0,1.0,3.0,0
8.0,14.0,27.0,1.0,5.0,1.4398039374222615,2014.0,1.0,6.0,7.0,0.0,1.3750382091797555,9.0,8.0,1.0175407711274531,195.0,11.0,1.0,1.0,4.0,0
8.0,21.0,41.0,2.0,5.0,1.1384111706566822,607.0,1.0,18.0,0.0,0.0,2.750076418359511,5.0,8.0,0.9898408512262038,186.0,11.0,14.0,3.0,7.0,1
8.0,22.0,41.0,2.0,5.0,1.8934154686563684,1894.0,2.0,18.0,5.0,0.0,0.0,5.0,8.0,1.0991670179490598,14.0,11.0,14.0,3.0,9.0,1
8.0,16.0,10.0,1.0,5.0,0.5160310579197219,1225.0,1.0,18.0,0.0,0.0,1.3750382091797555,1.0,8.0,0.07747119005872923,51.0,15.0,13.0,1.0,3.0,1
8.0,6.0,27.0,1.0,5.0,0.5345617113349825,1233.0,1.0,18.0,0.0,0.0,1.3750382091797555,3.0,8.0,3.903743083478824,133.0,11.0,1.0,0.0,3.0,0
8.0,20.0,10.0,1.0,5.0,0.006866899453907878,1670.0,1.0,18.0,0.0,0.04072704535892328,1.3750382091797555,1.0,8.0,0.16097909622593087,93.0,15.0,13.0,1.0,3.0,0
8.0,21.0,20.0,1.0,5.0,1.0226986016774169,2212.0,2.0,22.0,0.0,0.0,2.750076418359511,9.0,8.0,0.44691821589724057,36.0,11.0,11.0,3.0,2.0,1
8.0,18.0,41.0,2.0,5.0,1.1623124892224195,2216.0,2.0,22.0,0.0,0.12218113607676984,2.750076418359511,5.0,8.0,0.8250178681578957,210.0,11.0,15.0,1.0,2.0,1
8.0,14.0,20.0,1.0,5.0,0.5080970086577258,2754.0,1.0,18.0,0.0,0.0,1.3750382091797555,1.0,4.0,0.04024477405648272,38.0,15.0,13.0,1.0,3.0,1
9.0,20.0,20.0,1.0,5.0,0.7393801931236579,1581.0,1.0,18.0,0.0,0.0,1.3750382091797555,13.0,4.0,0.005231820627342753,36.0,15.0,11.0,1.0,3.0,1
9.0,10.0,10.0,1.0,5.0,0.8622897364733026,1590.0,1.0,18.0,0.0,0.04072704535892328,1.3750382091797555,3.0,8.0,1.6097909622593087,183.0,15.0,13.0,1.0,3.0,0
9.0,19.0,41.0,2.0,5.0,1.1603092136793567,2239.0,2.0,20.0,0.0,0.04072704535892328,2.750076418359511,5.0,8.0,1.0002636188822382,186.0,11.0,14.0,1.0,3.0,1
9.0,15.0,10.0,1.0,5.0,0.5105844349158357,2662.0,1.0,18.0,1.0,0.0,1.3750382091797555,1.0,8.0,0.051915758532862705,122.0,15.0,13.0,1.0,3.0,1
9.0,12.0,10.0,1.0,5.0,0.6587132752044701,1173.0,1.0,18.0,0.0,0.22558454217907684,0.0,1.0,2.0,0.735892789791453,80.0,9.0,12.0,0.0,3.0,0
9.0,16.0,7.0,1.0,0.0,0.17620195695987345,1225.0,0.0,3.0,7.0,0.0,0.0,3.0,2.0,0.490828496944295,160.0,11.0,2.0,3.0,3.0,0
9.0,15.0,20.0,1.0,5.0,0.0006602787936449883,1685.0,1.0,18.0,6.0,0.0,1.3750382091797555,1.0,8.0,0.13079551568356884,122.0,15.0,13.0,1.0,3.0,1
9.0,14.0,24.0,1.0,5.0,0.6573065718683218,1585.0,2.0,18.0,0.0,0.0,1.3750382091797555,1.0,4.0,0.7403346495217887,210.0,15.0,13.0,1.0,3.0,1
9.0,22.0,21.0,2.0,5.0,1.0853662809936317,2647.0,1.0,18.0,0.0,0.0,1.3750382091797555,3.0,8.0,0.3762886374281134,84.0,11.0,2.0,3.0,3.0,1
9.0,14.0,10.0,1.0,5.0,0.9243903111029836,1560.0,2.0,6.0,0.0,0.24436227215353967,1.3750382091797555,3.0,4.0,0.8509429306407946,4.0,15.0,2.0,1.0,3.0,1
9.0,21.0,45.0,2.0,5.0,0.6573065718683218,573.0,1.0,18.0,0.0,0.0,1.3750382091797555,5.0,8.0,0.7403346495217887,284.0,11.0,10.0,2.0,7.0,1
10.0,10.0,7.0,1.0,0.0,0.17620195695987345,139.0,1.0,18.0,0.0,0.0,0.0,3.0,0.0,0.490828496944295,160.0,11.0,12.0,3.0,10.0,0
10.0,10.0,10.0,1.0,5.0,0.677049875003571,1560.0,2.0,22.0,0.0,0.0,1.3750382091797555,13.0,4.0,0.009658745773555853,124.0,13.0,11.0,1.0,3.0,0
10.0,19.0,10.0,1.0,5.0,0.7105920377207364,1174.0,1.0,18.0,0.0,0.04072704535892328,1.3750382091797555,1.0,8.0,0.02978113280179721,93.0,9.0,13.0,1.0,3.0,0
10.0,12.0,20.0,1.0,5.0,0.6792046148909963,1159.0,1.0,18.0,0.0,0.04072704535892328,1.3750382091797555,1.0,2.0,0.750757515431666,49.0,10.0,13.0,1.0,3.0,1
11.0,18.0,10.0,1.0,5.0,0.007131010971365873,1730.0,1.0,18.0,0.0,0.0,1.3750382091797555,13.0,8.0,0.05936104173331201,217.0,15.0,13.0,1.0,3.0,1
11.0,17.0,7.0,1.0,5.0,0.843968354037024,139.0,1.0,18.0,0.0,0.0,1.3750382091797555,5.0,8.0,0.5030596757060339,267.0,15.0,10.0,1.0,10.0,0
11.0,21.0,10.0,1.0,5.0,0.9456741143025856,1187.0,1.0,18.0,0.0,0.0,2.750076418359511,9.0,8.0,0.08552014487002578,145.0,11.0,11.0,3.0,3.0,1
11.0,19.0,20.0,1.0,0.0,0.08715680076113845,1245.0,1.0,18.0,0.0,0.0,1.3750382091797555,3.0,8.0,0.7042835459884476,110.0,15.0,13.0,2.0,3.0,1
1.0,18.0,21.0,2.0,5.0,0.3037282450766946,1124.0,0.0,11.0,7.0,0.0,1.3750382091797555,9.0,8.0,0.5612133742176515,181.0,11.0,12.0,1.0,3.0,1
1.0,19.0,21.0,2.0,0.0,0.4093728520598927,849.0,1.0,18.0,0.0,0.08145409071784657,1.3750382091797555,1.0,4.0,0.2615910313671377,182.0,15.0,13.0,2.0,3.0,1
1.0,13.0,20.0,1.0,5.0,0.6539401172259964,1604.0,1.0,18.0,0.0,0.0,2.750076418359511,9.0,8.0,0.4024477405648272,36.0,11.0,11.0,1.0,3.0,1
2.0,16.0,20.0,1.0,0.0,0.0021128921396639626,1193.0,1.0,18.0,0.0,0.0,1.3750382091797555,3.0,4.0,0.42257012759306856,51.0,15.0,13.0,1.0,3.0,1
3.0,14.0,10.0,1.0,5.0,0.4734198950434566,1560.0,1.0,6.0,0.0,0.0,1.3750382091797555,13.0,4.0,0.6751904848485584,124.0,15.0,11.0,1.0,3.0,1
3.0,21.0,41.0,2.0,5.0,0.6587132752044701,1936.0,2.0,18.0,0.0,0.22558454217907684,0.0,5.0,8.0,0.735892789791453,273.0,11.0,14.0,3.0,7.0,1
3.0,12.0,20.0,1.0,5.0,0.4225784279327925,1665.0,1.0,18.0,2.0,0.08145409071784657,1.3750382091797555,1.0,8.0,0.07042835459884475,133.0,15.0,13.0,1.0,3.0,1
3.0,19.0,41.0,2.0,5.0,4.921321960553556,1340.0,2.0,18.0,0.0,2.7638215287652734,2.750076418359511,5.0,8.0,2.5165206563359868,48.0,11.0,14.0,2.0,7.0,1
3.0,2.0,20.0,1.0,5.0,0.5233217867203709,1691.0,0.0,11.0,0.0,0.0,1.3750382091797555,1.0,5.0,0.11167924800673953,38.0,9.0,13.0,3.0,3.0,0
3.0,2.0,41.0,2.0,0.0,0.6587132752044701,1324.0,2.0,18.0,0.0,0.22558454217907684,0.0,5.0,8.0,0.735892789791453,274.0,11.0,14.0,3.0,7.0,1
3.0,19.0,10.0,1.0,5.0,0.24034148088677573,1645.0,1.0,18.0,7.0,0.04072704535892328,1.3750382091797555,1.0,4.0,0.21168751153709908,128.0,15.0,13.0,2.0,3.0,0
3.0,16.0,20.0,1.0,5.0,0.6792046148909963,2006.0,1.0,18.0,0.0,0.04072704535892328,1.3750382091797555,2.0,4.0,0.750757515431666,180.0,15.0,13.0,1.0,4.0,0
0.0,11.0,10.0,1.0,5.0,0.5150174590430908,1608.0,1.0,18.0,0.0,0.0,1.3750382091797555,13.0,8.0,0.008451402551861371,103.0,15.0,11.0,1.0,3.0,0
0.0,9.0,41.0,2.0,5.0,5.781269061396788,607.0,2.0,22.0,0.0,0.0,2.750076418359511,5.0,8.0,2.634613522192607,212.0,11.0,14.0,1.0,7.0,1
0.0,14.0,10.0,1.0,4.0,0.7904857717517799,1560.0,1.0,18.0,0.0,0.04072704535892328,1.3750382091797555,3.0,2.0,1.0711146615132876,268.0,15.0,13.0,1.0,3.0,0
5.0,11.0,35.0,2.0,0.0,0.17620195695987345,542.0,1.0,18.0,7.0,0.0,0.0,3.0,0.0,0.490828496944295,78.0,11.0,12.0,3.0,3.0,0
5.0,19.0,41.0,2.0,5.0,0.2616024580421444,2239.0,1.0,18.0,0.0,0.0,2.750076418359511,3.0,8.0,0.6792219382770533,210.0,11.0,15.0,2.0,3.0,1
5.0,12.0,41.0,2.0,0.0,1.1384111706566822,1322.0,2.0,22.0,0.0,0.0,2.750076418359511,5.0,8.0,0.9898408512262038,186.0,11.0,14.0,1.0,7.0,1
5.0,11.0,37.0,2.0,5.0,2.47947892589566,2695.0,0.0,11.0,0.0,0.0,4.125114627539267,5.0,8.0,2.724168755883315,42.0,11.0,15.0,1.0,4.0,1
5.0,17.0,7.0,1.0,5.0,0.6602787936449883,291.0,1.0,18.0,0.0,0.08145409071784657,1.3750382091797555,1.0,8.0,0.5231820627342754,267.0,15.0,13.0,1.0,3.0,1
5.0,9.0,20.0,1.0,5.0,0.2032338126839274,1225.0,2.0,22.0,0.0,0.08145409071784657,1.3750382091797555,1.0,8.0,0.045275370813543055,216.0,15.0,13.0,1.0,3.0,1
5.0,13.0,20.0,1.0,4.0,0.0845156855865585,1159.0,1.0,18.0,0.0,0.04072704535892328,1.3750382091797555,1.0,2.0,0.3380561020744548,49.0,9.0,13.0,1.0,3.0,0
6.0,12.0,42.0,3.0,5.0,3.7302179629499657,1560.0,2.0,22.0,0.0,3.583979991585249,4.125114627539267,5.0,8.0,3.0183580542362036,186.0,11.0,14.0,1.0,3.0,1
6.0,11.0,20.0,1.0,5.0,0.03499477606318438,1605.0,1.0,6.0,0.0,0.04072704535892328,1.3750382091797555,1.0,8.0,0.11952697894775367,38.0,7.0,13.0,1.0,3.0,0
6.0,15.0,21.0,2.0,5.0,0.9185798577189077,1169.0,1.0,18.0,0.0,0.04072704535892328,2.750076418359511,9.0,8.0,0.22134625731065494,122.0,15.0,11.0,1.0,3.0,1
6.0,14.0,10.0,1.0,5.0,0.6573065718683218,1600.0,1.0,6.0,0.0,0.0,1.3750382091797555,13.0,8.0,0.7403346495217887,93.0,15.0,11.0,1.0,3.0,0
6.0,14.0,21.0,2.0,5.0,0.6646366336830452,1712.0,1.0,6.0,0.0,0.04072704535892328,1.3750382091797555,1.0,8.0,0.04024477405648272,284.0,15.0,13.0,1.0,3.0,1
6.0,13.0,15.0,0.0,5.0,0.6573065718683218,1683.0,2.0,18.0,0.0,0.0,1.3750382091797555,3.0,4.0,0.7403346495217887,126.0,15.0,13.0,1.0,3.0,0
6.0,11.0,20.0,1.0,5.0,0.4355198922882343,2177.0,1.0,18.0,0.0,0.0,1.3750382091797555,3.0,8.0,2.3197087766156637,127.0,11.0,1.0,1.0,4.0,0
6.0,13.0,10.0,1.0,5.0,0.6573065718683218,1560.0,2.0,18.0,7.0,0.0,1.3750382091797555,13.0,8.0,0.7403346495217887,61.0,15.0,11.0,1.0,3.0,0
7.0,10.0,20.0,1.0,5.0,0.6496230287697348,1784.0,1.0,18.0,0.0,0.0,1.3750382091797555,3.0,8.0,0.7042835459884476,143.0,15.0,13.0,1.0,3.0,0
7.0,18.0,10.0,1.0,5.0,0.618813285404083,1605.0,1.0,21.0,0.0,0.08145409071784657,1.3750382091797555,1.0,4.0,0.041250893407894784,128.0,15.0,13.0,1.0,3.0,0
7.0,17.0,41.0,2.0,5.0,1.3867175224132045,2383.0,2.0,18.0,0.0,0.0,1.3750382091797555,11.0,4.0,5.845553431704115,220.0,11.0,7.0,1.0,7.0,1
7.0,10.0,10.0,1.0,5.0,0.5027361767607677,1119.0,1.0,18.0,0.0,0.0,1.3750382091797555,1.0,8.0,0.01509179027118102,108.0,15.0,13.0,1.0,3.0,0
8.0,13.0,21.0,2.0,5.0,0.6792046148909963,1171.0,2.0,18.0,0.0,0.04072704535892328,1.3750382091797555,1.0,4.0,0.750757515431666,182.0,15.0,13.0,1.0,3.0,0
8.0,5.0,42.0,3.0,5.0,7.477525282270763,1319.0,2.0,22.0,7.0,5.823967486326029,4.125114627539267,5.0,8.0,2.51529837853017,177.0,11.0,15.0,3.0,7.0,1
8.0,12.0,10.0,1.0,5.0,0.21591116552191117,1604.0,1.0,18.0,0.0,0.04072704535892328,1.3750382091797555,9.0,8.0,3.192014254289927,4.0,11.0,13.0,1.0,3.0,1
9.0,10.0,20.0,1.0,5.0,0.6573065718683218,1784.0,1.0,12.0,5.0,0.0,1.3750382091797555,3.0,2.0,0.7403346495217887,143.0,15.0,13.0,1.0,3.0,0
9.0,8.0,10.0,1.0,5.0,0.5284598067646492,1605.0,1.0,18.0,0.0,0.04072704535892328,1.3750382091797555,1.0,4.0,0.04346435598100133,169.0,15.0,13.0,1.0,3.0,1
9.0,15.0,20.0,1.0,5.0,0.6587132752044701,1685.0,1.0,18.0,6.0,0.22558454217907684,0.0,1.0,2.0,0.735892789791453,195.0,10.0,13.0,1.0,3.0,0
9.0,13.0,15.0,0.0,5.0,0.13205575872899766,2212.0,1.0,18.0,0.0,0.0,2.750076418359511,9.0,8.0,0.3018358054236204,177.0,11.0,11.0,1.0,2.0,1
9.0,11.0,21.0,2.0,4.0,0.4886063072972913,2177.0,1.0,18.0,0.0,0.0,1.3750382091797555,1.0,2.0,0.13401509760808744,182.0,10.0,13.0,1.0,4.0,0
10.0,22.0,20.0,1.0,5.0,0.3552299909810037,1178.0,1.0,18.0,0.0,0.12218113607676984,1.3750382091797555,5.0,8.0,1.4085670919768951,180.0,15.0,13.0,3.0,3.0,0
10.0,0.0,20.0,1.0,5.0,0.17620195695987345,1764.0,1.0,18.0,2.0,0.0,0.0,3.0,0.0,0.490828496944295,90.0,11.0,13.0,2.0,3.0,0
10.0,11.0,20.0,1.0,5.0,0.006338676418991888,1277.0,2.0,22.0,0.0,0.0,2.750076418359511,8.0,4.0,0.30827496927265763,214.0,15.0,11.0,1.0,3.0,1
10.0,16.0,21.0,2.0,5.0,1.1384111706566822,1151.0,2.0,22.0,0.0,0.0,2.750076418359511,9.0,4.0,0.9898408512262038,52.0,15.0,11.0,1.0,3.0,1
10.0,19.0,10.0,1.0,5.0,0.43155821952636436,1581.0,1.0,18.0,0.0,0.0,2.750076418359511,9.0,8.0,0.13160041116469848,124.0,11.0,11.0,1.0,3.0,0
10.0,15.0,20.0,1.0,5.0,0.6587132752044701,2192.0,1.0,18.0,0.0,0.22558454217907684,0.0,5.0,0.0,0.735892789791453,15.0,9.0,13.0,1.0,7.0,0
10.0,6.0,8.0,2.0,5.0,0.7234014463174492,918.0,1.0,18.0,3.0,0.0,1.3750382091797555,3.0,8.0,0.6640387719319648,51.0,11.0,2.0,1.0,7.0,1
10.0,9.0,42.0,3.0,0.0,4.385175580113825,1988.0,0.0,22.0,8.0,0.0,4.125114627539267,5.0,4.0,4.225701275930685,216.0,11.0,7.0,1.0,7.0,1
10.0,9.0,20.0,1.0,5.0,0.6553927305720154,1098.0,2.0,22.0,0.0,0.0,1.3750382091797555,1.0,8.0,0.03481172955885755,216.0,15.0,13.0,1.0,3.0,1
10.0,9.0,20.0,1.0,5.0,0.7255143384571131,1121.0,1.0,18.0,2.0,0.04072704535892328,1.3750382091797555,9.0,8.0,0.32195819245186175,89.0,15.0,11.0,1.0,3.0,1
10.0,13.0,10.0,1.0,5.0,0.1519961782970763,271.0,1.0,6.0,0.0,0.0,0.0,1.0,8.0,0.2221511527917846,93.0,9.0,13.0,1.0,3.0,0
10.0,16.0,20.0,1.0,5.0,0.32617772406062423,1225.0,2.0,22.0,0.0,0.0,1.3750382091797555,1.0,8.0,0.03420805794801031,51.0,15.0,13.0,1.0,3.0,1
11.0,16.0,15.0,0.0,5.0,0.9317359126822841,1225.0,1.0,18.0,0.0,0.0,2.750076418359511,1.0,8.0,0.02012238702824136,51.0,15.0,13.0,1.0,3.0,1
11.0,9.0,20.0,1.0,5.0,0.04621951555514918,1121.0,1.0,18.0,0.0,0.0,1.3750382091797555,1.0,8.0,1.4085670919768951,216.0,15.0,13.0,1.0,3.0,1
11.0,17.0,10.0,1.0,0.0,0.5282230349159907,2661.0,1.0,18.0,0.0,0.0,1.3750382091797555,9.0,8.0,0.8048954811296544,284.0,11.0,13.0,1.0,3.0,1
11.0,12.0,20.0,1.0,5.0,0.6587132752044701,1604.0,1.0,18.0,0.0,0.22558454217907684,0.0,3.0,0.0,0.735892789791453,90.0,11.0,13.0,2.0,3.0,0
11.0,19.0,7.0,1.0,0.0,0.09085436200555039,881.0,1.0,21.0,0.0,0.0,1.3750382091797555,3.0,8.0,0.4280031720906937,267.0,11.0,11.0,1.0,3.0,0
1.0,5.0,0.0,0.0,5.0,0.009375958869758833,2225.0,1.0,6.0,0.0,0.0,2.750076418359511,3.0,4.0,0.010866088995250333,4.0,15.0,13.0,3.0,2.0,0
1.0,16.0,41.0,2.0,5.0,0.7782830587770795,1668.0,1.0,18.0,0.0,0.0,1.3750382091797555,5.0,8.0,1.3079551568356884,273.0,11.0,13.0,1.0,3.0,1
1.0,17.0,27.0,1.0,4.0,0.6587132752044701,571.0,1.0,18.0,0.0,0.22558454217907684,0.0,1.0,2.0,0.735892789791453,28.0,9.0,13.0,1.0,7.0,0
1.0,14.0,15.0,0.0,5.0,0.3606442770888926,928.0,1.0,18.0,0.0,0.0,1.3750382091797555,11.0,8.0,2.394564056360722,75.0,15.0,11.0,1.0,7.0,0
1.0,10.0,41.0,2.0,5.0,3.164320090664242,2279.0,2.0,18.0,0.0,1.662490718752923,1.3750382091797555,5.0,8.0,0.5746953735265732,83.0,11.0,15.0,1.0,7.0,1
2.0,12.0,10.0,1.0,5.0,1.295599048890196,1637.0,1.0,18.0,0.0,0.0,1.3750382091797555,1.0,8.0,0.006640387719319648,60.0,15.0,13.0,1.0,3.0,0
2.0,17.0,10.0,1.0,5.0,0.36883173413009046,1604.0,1.0,18.0,0.0,0.0,1.3750382091797555,1.0,8.0,0.031189699893774105,80.0,15.0,13.0,1.0,3.0,0
2.0,14.0,20.0,1.0,5.0,1.1100607078759543,2212.0,2.0,22.0,0.0,0.0,2.750076418359511,9.0,8.0,0.23925518176578975,2.0,15.0,11.0,1.0,2.0,1
2.0,9.0,41.0,2.0,5.0,7.423646532709332,589.0,1.0,18.0,0.0,4.520702034840484,2.750076418359511,5.0,8.0,2.2134625731065496,220.0,11.0,14.0,1.0,7.0,1
2.0,14.0,10.0,1.0,5.0,1.2113474748210955,1601.0,2.0,18.0,0.0,0.0,2.750076418359511,11.0,8.0,1.0156776817581683,195.0,11.0,13.0,1.0,3.0,1
2.0,10.0,10.0,1.0,5.0,0.14341255397969147,1145.0,1.0,18.0,0.0,0.0,1.3750382091797555,1.0,8.0,0.030586028282926864,199.0,13.0,11.0,1.0,3.0,0
2.0,15.0,10.0,1.0,5.0,0.7230007009363453,1608.0,1.0,18.0,1.0,0.12218113607676984,1.3750382091797555,1.0,8.0,0.7716032472514206,262.0,15.0,13.0,1.0,3.0,0
3.0,15.0,21.0,2.0,4.0,0.9094680103666068,1193.0,1.0,18.0,0.0,0.0,1.3750382091797555,3.0,2.0,0.8296644888968585,76.0,7.0,13.0,1.0,3.0,1
3.0,11.0,10.0,1.0,5.0,1.2822614172585673,1654.0,1.0,18.0,5.0,0.0,1.3750382091797555,1.0,8.0,0.033805610207445484,234.0,15.0,13.0,1.0,3.0,1
3.0,3.0,43.0,4.0,5.0,9.143144567119611,1310.0,2.0,18.0,7.0,0.0,4.125114627539267,5.0,8.0,3.9046584162793856,92.0,11.0,14.0,3.0,7.0,1
3.0,16.0,10.0,1.0,5.0,0.014262021942731747,1608.0,1.0,18.0,0.0,0.0,1.3750382091797555,3.0,8.0,0.09719112934640577,84.0,9.0,13.0,1.0,3.0,0
3.0,15.0,10.0,1.0,0.0,0.002377003657121958,1780.0,1.0,18.0,0.0,0.0,1.3750382091797555,1.0,8.0,0.2636032700699618,122.0,15.0,13.0,1.0,3.0,0
0.0,12.0,37.0,2.0,0.0,1.247901385770055,1925.0,2.0,18.0,0.0,0.2036352267946164,2.750076418359511,1.0,8.0,1.0419550825217474,42.0,11.0,15.0,1.0,9.0,1
0.0,17.0,20.0,1.0,5.0,0.013337631631628764,1131.0,1.0,18.0,2.0,0.0,2.750076418359511,1.0,2.0,0.5912719267449088,212.0,10.0,13.0,1.0,3.0,1
0.0,18.0,20.0,1.0,5.0,0.035126831821913375,530.0,1.0,18.0,0.0,0.04072704535892328,1.3750382091797555,1.0,8.0,0.12636859053735575,38.0,9.0,13.0,1.0,3.0,0
0.0,18.0,41.0,2.0,5.0,0.6587132752044701,2192.0,2.0,18.0,0.0,0.22558454217907684,0.0,5.0,8.0,0.735892789791453,16.0,11.0,14.0,1.0,7.0,1
0.0,13.0,8.0,2.0,5.0,1.9249767949925989,142.0,1.0,18.0,0.0,0.24436227215353967,2.750076418359511,3.0,8.0,3.137683809313675,206.0,15.0,2.0,1.0,10.0,1
0.0,11.0,20.0,1.0,5.0,0.7131010971365873,1687.0,1.0,18.0,2.0,0.22496868979335458,0.0,1.0,2.0,0.035214177299422375,82.0,15.0,13.0,1.0,3.0,1
0.0,11.0,37.0,2.0,5.0,3.8704222325881923,1926.0,2.0,18.0,5.0,2.1380469905167554,1.3750382091797555,5.0,8.0,2.077526023346488,38.0,11.0,14.0,1.0,9.0,1
0.0,12.0,20.0,1.0,5.0,0.5852930460062379,2611.0,1.0,18.0,2.0,0.0,1.3750382091797555,1.0,8.0,0.4024477405648272,133.0,15.0,13.0,1.0,3.0,0
0.0,15.0,20.0,1.0,0.0,0.618945341162812,1225.0,1.0,18.0,6.0,0.04072704535892328,1.3750382091797555,1.0,8.0,0.13602733631091157,122.0,15.0,13.0,1.0,3.0,1
0.0,13.0,10.0,1.0,5.0,0.6587132752044701,265.0,1.0,18.0,6.0,0.22558454217907684,0.0,1.0,2.0,0.735892789791453,80.0,9.0,12.0,0.0,3.0,0
0.0,3.0,11.0,2.0,5.0,0.7782830587770795,2535.0,1.0,18.0,1.0,0.0,1.3750382091797555,5.0,8.0,1.3079551568356884,76.0,11.0,2.0,3.0,9.0,1
0.0,16.0,10.0,1.0,5.0,0.6587132752044701,2192.0,1.0,18.0,0.0,0.22558454217907684,0.0,5.0,2.0,0.735892789791453,150.0,11.0,13.0,1.0,7.0,0
0.0,22.0,41.0,2.0,5.0,1.1384111706566822,556.0,2.0,18.0,0.0,0.0,2.750076418359511,11.0,8.0,0.9898408512262038,21.0,11.0,14.0,3.0,2.0,1
4.0,12.0,10.0,1.0,5.0,0.17620195695987345,1672.0,1.0,18.0,7.0,0.0,0.0,3.0,2.0,0.490828496944295,2.0,13.0,13.0,1.0,3.0,0
4.0,13.0,20.0,1.0,5.0,0.6587132752044701,2000.0,1.0,18.0,0.0,0.22558454217907684,0.0,3.0,0.0,0.735892789791453,90.0,11.0,13.0,2.0,4.0,0
4.0,9.0,20.0,1.0,5.0,0.5014157158940041,1093.0,1.0,18.0,0.0,0.0,1.3750382091797555,8.0,8.0,0.38393514449884514,216.0,15.0,13.0,1.0,3.0,1
6.0,16.0,21.0,2.0,5.0,0.7395122488823869,1883.0,0.0,22.0,8.0,0.3597602540711708,0.0,11.0,4.0,2.6561550877278592,52.0,11.0,13.0,1.0,9.0,1
5.0,14.0,20.0,1.0,5.0,0.01980836380934965,1590.0,1.0,18.0,0.0,-0.16524388395005948,0.0,1.0,2.0,0.2414686443388963,38.0,15.0,13.0,1.0,3.0,1
5.0,20.0,20.0,1.0,5.0,0.6403383740769096,525.0,1.0,18.0,2.0,0.0,0.0,1.0,8.0,0.6552531098065191,38.0,15.0,13.0,3.0,3.0,1
5.0,18.0,20.0,1.0,5.0,0.19689513626493552,2623.0,1.0,18.0,5.0,0.04072704535892328,1.3750382091797555,1.0,2.0,0.579894426497305,49.0,10.0,13.0,1.0,3.0,1
4.0,12.0,10.0,1.0,5.0,0.3032000220417786,1173.0,1.0,18.0,0.0,0.0,1.3750382091797555,1.0,8.0,0.25374330042612353,60.0,15.0,13.0,1.0,3.0,1
5.0,19.0,41.0,2.0,5.0,0.17620195695987345,1318.0,2.0,18.0,0.0,0.0,0.0,11.0,8.0,0.490828496944295,186.0,11.0,14.0,2.0,7.0,1
4.0,13.0,21.0,2.0,5.0,0.2869571637181119,850.0,1.0,18.0,5.0,0.0,1.3750382091797555,1.0,8.0,0.17365620005372293,252.0,15.0,13.0,1.0,3.0,1
5.0,10.0,10.0,1.0,5.0,0.17620195695987345,1560.0,1.0,18.0,6.0,0.0,0.0,1.0,2.0,0.490828496944295,80.0,9.0,12.0,0.0,3.0,0
5.0,14.0,10.0,1.0,0.0,1.584669104747972,1559.0,1.0,18.0,0.0,0.0,1.3750382091797555,12.0,9.0,0.02012238702824136,122.0,15.0,13.0,1.0,3.0,1
4.0,13.0,21.0,2.0,5.0,0.17620195695987345,855.0,1.0,18.0,0.0,0.0,0.0,3.0,0.0,0.490828496944295,15.0,11.0,12.0,3.0,3.0,0
6.0,6.0,7.0,1.0,5.0,0.5696532079245797,1618.0,1.0,18.0,0.0,0.1647762462908708,0.0,9.0,8.0,0.5231820627342754,268.0,15.0,0.0,3.0,3.0,1
6.0,9.0,20.0,1.0,5.0,0.5681383710399018,1093.0,1.0,6.0,0.0,0.0,1.3750382091797555,1.0,8.0,0.32195819245186175,216.0,15.0,13.0,1.0,3.0,1
5.0,18.0,10.0,1.0,5.0,0.6573065718683218,1654.0,1.0,18.0,0.0,0.0,1.3750382091797555,1.0,8.0,0.7403346495217887,52.0,15.0,13.0,1.0,3.0,1
6.0,13.0,20.0,1.0,5.0,0.5239138453027193,1604.0,0.0,11.0,0.0,0.04072704535892328,1.3750382091797555,9.0,8.0,0.022134625731065494,284.0,15.0,12.0,1.0,3.0,0
5.0,8.0,20.0,1.0,5.0,0.17620195695987345,1598.0,1.0,18.0,6.0,0.0,0.0,1.0,2.0,0.490828496944295,195.0,10.0,13.0,1.0,3.0,0
